#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-01-25 08:41:19 EST      (caww01)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 14246900 COLUMBIA RIVER AT PORT WESTWARD, NEAR QUINCY, OR
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		114430	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
5s	15s	5s	3n	4s	2s	12n
USGS	14246900	00060	114430	2010	8	144700
USGS	14246900	00060	114430	2010	9	113000
USGS	14246900	00060	114430	2010	10	136000
USGS	14246900	00060	114430	2010	11	199200
USGS	14246900	00060	114430	2010	12	273000
USGS	14246900	00060	114430	2011	1	330600
USGS	14246900	00060	114430	2011	2	260400
USGS	14246900	00060	114430	2011	3	330900
USGS	14246900	00060	114430	2011	4	431200
USGS	14246900	00060	114430	2011	5	474300
USGS	14246900	00060	114430	2011	6	561900
USGS	14246900	00060	114430	2011	7	376700
USGS	14246900	00060	114430	2011	8	223000
USGS	14246900	00060	114430	2011	9	152400
USGS	14246900	00060	114430	2011	10	157400
USGS	14246900	00060	114430	2011	11	205900
USGS	14246900	00060	114430	2011	12	200100
USGS	14246900	00060	114430	2012	1	314700
USGS	14246900	00060	114430	2012	2	254500
USGS	14246900	00060	114430	2012	3	357400
USGS	14246900	00060	114430	2012	4	477800
USGS	14246900	00060	114430	2012	5	454200
USGS	14246900	00060	114430	2012	6	413400
USGS	14246900	00060	114430	2012	7	371800
USGS	14246900	00060	114430	2012	8	235900
USGS	14246900	00060	114430	2012	9	149400
USGS	14246900	00060	114430	2012	10	143000
USGS	14246900	00060	114430	2012	11	260400
USGS	14246900	00060	114430	2012	12	345200
USGS	14246900	00060	114430	2013	1	257500
USGS	14246900	00060	114430	2013	2	217200
USGS	14246900	00060	114430	2013	3	199100
USGS	14246900	00060	114430	2013	4	325900
USGS	14246900	00060	114430	2013	5	358200
USGS	14246900	00060	114430	2013	6	289300
USGS	14246900	00060	114430	2013	7	242300
USGS	14246900	00060	114430	2013	8	174000
USGS	14246900	00060	114430	2013	9	136700
USGS	14246900	00060	114430	2013	10	171000
USGS	14246900	00060	114430	2013	11	190700
USGS	14246900	00060	114430	2013	12	199700
USGS	14246900	00060	114430	2014	1	199600
USGS	14246900	00060	114430	2014	2	275800
USGS	14246900	00060	114430	2014	3	391300
USGS	14246900	00060	114430	2014	4	358700
USGS	14246900	00060	114430	2014	5	407100
USGS	14246900	00060	114430	2014	6	337600
USGS	14246900	00060	114430	2014	7	251900
USGS	14246900	00060	114430	2014	8	180100
USGS	14246900	00060	114430	2014	9	121800
USGS	14246900	00060	114430	2014	10	127700
USGS	14246900	00060	114430	2014	11	207600
USGS	14246900	00060	114430	2014	12	287900
USGS	14246900	00060	114430	2015	1	276000
USGS	14246900	00060	114430	2015	2	321900
USGS	14246900	00060	114430	2015	3	260200
USGS	14246900	00060	114430	2015	4	227800
USGS	14246900	00060	114430	2015	5	205700
USGS	14246900	00060	114430	2015	6	172700
USGS	14246900	00060	114430	2015	7	145100
USGS	14246900	00060	114430	2015	8	148100
USGS	14246900	00060	114430	2015	9	111500
USGS	14246900	00060	114430	2015	10	104300
USGS	14246900	00060	114430	2015	11	187200
USGS	14246900	00060	114430	2015	12	339200
USGS	14246900	00060	114430	2016	1	256300
USGS	14246900	00060	114430	2016	2	265400
USGS	14246900	00060	114430	2016	3	322200
USGS	14246900	00060	114430	2016	4	331200
USGS	14246900	00060	114430	2016	5	266500
USGS	14246900	00060	114430	2016	6	205600
USGS	14246900	00060	114430	2016	7	164500
USGS	14246900	00060	114430	2016	8	139900
USGS	14246900	00060	114430	2016	9	106300
USGS	14246900	00060	114430	2016	10	179300
USGS	14246900	00060	114430	2016	11	232100
USGS	14246900	00060	114430	2016	12	250000
