2000	1	1	31	0.284000009298325
2000	2	1	29	0.254000008106232
2000	3	1	31	0.435999989509583
2000	4	1	30	2.58999991416931
2000	5	1	31	3.20000004768372
2000	6	1	30	3.75
2000	7	1	31	1.25999999046326
2000	8	1	31	0.305000007152557
2000	9	1	30	0.237000003457069
2000	10	1	31	0.216999992728233
2000	11	1	30	0.185000002384186
2000	12	1	31	0.150999993085861
2001	1	1	31	0.104000002145767
2001	2	1	28	0.105999998748302
2001	3	1	31	0.120999999344349
2001	4	1	30	0.331999987363815
2001	5	1	31	2.9300000667572
2001	6	1	30	2.21000003814697
2001	7	1	31	0.739000022411346
2001	8	1	31	0.252000004053116
2001	9	1	30	0.138999998569489
2001	10	1	31	0.141000002622604
2001	11	1	30	0.197999998927116
2001	12	1	31	0.135000005364418
2002	1	1	31	0.159999996423721
2002	2	1	28	0.114000000059605
2002	3	1	31	0.112999998033047
2002	4	1	30	0.694000005722046
2002	5	1	31	3.14000010490417
2002	6	1	30	4.30999994277954
2002	7	1	31	1.1599999666214
2002	8	1	31	0.277999997138977
2002	9	1	30	0.158999994397163
2002	10	1	31	0.127000004053116
2002	11	1	30	0.149000003933907
2002	12	1	31	0.159999996423721
2003	1	1	31	0.123000003397465
2003	2	1	28	0.128000006079674
2003	3	1	31	0.382999986410141
2003	4	1	30	1.14999997615814
2003	5	1	31	2.64000010490417
2003	6	1	30	3.36999988555908
2003	7	1	31	0.625999987125397
2003	8	1	31	0.165000006556511
2003	9	1	30	0.129999995231628
2003	10	1	31	0.207000002264976
2003	11	1	30	0.181999996304512
2003	12	1	31	0.125
2004	1	1	31	0.108999997377396
2004	2	1	29	0.108999997377396
2004	3	1	31	0.263999998569489
2004	4	1	30	1.55999994277954
2004	5	1	31	2.65000009536743
2004	6	1	30	2.44000005722046
2004	7	1	31	0.59500002861023
2004	8	1	31	0.259999990463257
2004	9	1	30	0.728999972343445
2004	10	1	31	0.564000010490418
2004	11	1	30	0.509999990463257
2004	12	1	31	0.509999990463257
2005	1	1	31	0.660000026226044
2005	2	1	28	0.919000029563904
2005	3	1	31	0.820999979972839
2005	4	1	30	1.78999996185303
2005	5	1	31	3.35999989509583
2005	6	1	30	2.44000005722046
2005	7	1	31	1.08000004291534
2005	8	1	31	0.34799998998642
2005	9	1	30	0.209000006318092
2005	10	1	31	0.375
2005	11	1	30	0.277999997138977
2005	12	1	31	0.202999994158745
2006	1	1	31	0.234999999403954
2006	2	1	28	0.172999992966652
2006	3	1	31	0.238000005483627
2006	4	1	30	1.5
2006	5	1	31	5.53000020980835
2006	6	1	30	4.30999994277954
2006	7	1	31	0.902000010013581
2006	8	1	31	0.303999990224838
2006	9	1	30	0.209000006318092
2006	10	1	31	0.142000004649162
2006	11	1	30	0.186000004410744
2006	12	1	31	0.156000003218651
2007	1	1	31	0.133000001311302
2007	2	1	28	0.138999998569489
2007	3	1	31	0.736999988555908
2007	4	1	30	1.42999994754791
2007	5	1	31	2.74000000953674
2007	6	1	30	2.5
2007	7	1	31	0.449000000953674
2007	8	1	31	0.174999997019768
2007	9	1	30	0.128999993205071
2007	10	1	31	0.187999993562698
2007	11	1	30	0.165000006556511
2007	12	1	31	0.140000000596046
2008	1	1	31	0.114000000059605
2008	2	1	29	0.114000000059605
2008	3	1	31	0.104999996721745
2008	4	1	30	0.206000000238419
2008	5	1	31	2.79999995231628
