2000	1	1	31	0.0149999996647239
2000	2	1	29	0.00899999961256981
2000	3	1	31	0.00999999977648258
2000	4	1	30	1.79999995231628
2000	5	1	31	42.0
2000	6	1	30	16.7999992370605
2000	7	1	31	18.1000003814697
2000	8	1	31	10.5
2000	9	1	30	14.0
2000	10	1	31	5.36999988555908
2000	11	1	30	2.44000005722046
2000	12	1	31	1.5900000333786
2001	1	1	31	1.21000003814697
2001	2	1	28	0.873000025749207
2001	3	1	31	0.671999990940094
2001	4	1	30	0.573000013828278
2001	5	1	31	32.5
2001	6	1	30	18.1000003814697
2001	7	1	31	12.0
2001	8	1	31	13.0
2001	9	1	30	11.8999996185303
2001	10	1	31	4.38000011444092
2001	11	1	30	1.04999995231628
2001	12	1	31	0.266000002622604
2002	1	1	31	0.0920000001788139
2002	2	1	28	0.046000000089407
2002	3	1	31	0.0299999993294477
2002	4	1	30	0.136000007390976
2002	5	1	31	25.2999992370605
2002	6	1	30	21.7999992370605
2002	7	1	31	7.73000001907349
2002	8	1	31	17.1000003814697
2002	9	1	30	11.1999998092651
2002	10	1	31	5.01000022888184
2002	11	1	30	2.59999990463257
2002	12	1	31	1.14999997615814
2003	1	1	31	0.654999971389771
2003	2	1	28	0.423000007867813
2003	3	1	31	0.308999985456467
2003	4	1	30	3.25
2003	5	1	31	22.7000007629395
2003	6	1	30	6.98999977111816
2003	7	1	31	9.97000026702881
2003	8	1	31	3.97000002861023
2003	9	1	30	5.92999982833862
2003	10	1	31	6.26000022888184
2003	11	1	30	2.86999988555908
2003	12	1	31	1.11000001430511
2004	1	1	31	0.592999994754791
2004	2	1	29	0.409999996423721
2004	3	1	31	0.381999999284744
2004	4	1	30	0.839999973773956
2004	5	1	31	33.5999984741211
2004	6	1	30	6.67999982833862
2004	7	1	31	4.82999992370606
2004	8	1	31	8.21000003814697
2004	9	1	30	4.71000003814697
2004	10	1	31	7.15999984741211
2004	11	1	30	1.30999994277954
2004	12	1	31	0.391999989748001
2005	1	1	31	0.219999998807907
2005	2	1	28	0.138999998569489
2005	3	1	31	0.0759999975562096
2005	4	1	30	13.8999996185303
2005	5	1	31	33.2999992370605
2005	6	1	30	15.3000001907349
2005	7	1	31	13.3000001907349
2005	8	1	31	16.7000007629395
2005	9	1	30	20.0
2005	10	1	31	9.52000045776367
2005	11	1	30	2.89000010490417
2005	12	1	31	1.17999994754791
2006	1	1	31	0.490000009536743
2006	2	1	28	0.145999997854233
2006	3	1	31	0.00400000018998981
2006	4	1	30	0.0020000000949949
2006	5	1	31	40.2999992370606
2006	6	1	30	12.5
2006	7	1	31	8.06999969482422
2006	8	1	31	7.71000003814697
2006	9	1	30	9.26000022888184
2006	10	1	31	4.21000003814697
2006	11	1	30	0.317999988794327
2006	12	1	31	0.0130000002682209
2007	1	1	31	0.00300000002607703
2007	2	1	28	0.0
2007	3	1	31	0.0
2007	4	1	30	7.88000011444092
2007	5	1	31	30.8999996185303
2007	6	1	30	6.59999990463257
2007	7	1	31	6.05999994277954
2007	8	1	31	4.65000009536743
2007	9	1	30	12.6000003814697
2007	10	1	31	3.61999988555908
2007	11	1	30	1.22000002861023
2007	12	1	31	0.370000004768372
2008	1	1	31	0.158000007271767
2008	2	1	29	0.0700000002980232
2008	3	1	31	0.0399999991059303
2008	4	1	30	1.05999994277954
