#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-01-25 08:47:49 EST      (caww01)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 12436500 COLUMBIA RIVER AT GRAND COULEE, WA
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		287897	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
5s	15s	5s	3n	4s	2s	12n
USGS	12436500	00060	287897	2010	9	52150
USGS	12436500	00060	287897	2010	10	66140
USGS	12436500	00060	287897	2010	11	82510
USGS	12436500	00060	287897	2010	12	83620
USGS	12436500	00060	287897	2011	1	111600
USGS	12436500	00060	287897	2011	2	134300
USGS	12436500	00060	287897	2011	3	121300
USGS	12436500	00060	287897	2011	4	139700
USGS	12436500	00060	287897	2011	5	178100
USGS	12436500	00060	287897	2011	6	229900
USGS	12436500	00060	287897	2011	7	189900
USGS	12436500	00060	287897	2011	8	136900
USGS	12436500	00060	287897	2011	9	75560
USGS	12436500	00060	287897	2011	10	73050
USGS	12436500	00060	287897	2011	11	88690
USGS	12436500	00060	287897	2011	12	98040
USGS	12436500	00060	287897	2012	1	92480
USGS	12436500	00060	287897	2012	2	82730
USGS	12436500	00060	287897	2012	3	114700
USGS	12436500	00060	287897	2012	4	161700
USGS	12436500	00060	287897	2012	5	189000
USGS	12436500	00060	287897	2012	6	205800
USGS	12436500	00060	287897	2012	7	239400
USGS	12436500	00060	287897	2012	8	157800
USGS	12436500	00060	287897	2012	9	80320
USGS	12436500	00060	287897	2012	10	62500
USGS	12436500	00060	287897	2012	11	85010
USGS	12436500	00060	287897	2012	12	123800
USGS	12436500	00060	287897	2013	1	133300
USGS	12436500	00060	287897	2013	2	89890
USGS	12436500	00060	287897	2013	3	71210
USGS	12436500	00060	287897	2013	4	137900
USGS	12436500	00060	287897	2013	5	152900
USGS	12436500	00060	287897	2013	6	153400
USGS	12436500	00060	287897	2013	7	152000
USGS	12436500	00060	287897	2013	8	113300
USGS	12436500	00060	287897	2013	9	66470
USGS	12436500	00060	287897	2013	10	67290
USGS	12436500	00060	287897	2013	11	82730
USGS	12436500	00060	287897	2013	12	91950
USGS	12436500	00060	287897	2014	1	92280
USGS	12436500	00060	287897	2014	2	70260
USGS	12436500	00060	287897	2014	3	110000
USGS	12436500	00060	287897	2014	4	135200
USGS	12436500	00060	287897	2014	5	159000
USGS	12436500	00060	287897	2014	6	157200
USGS	12436500	00060	287897	2014	7	148300
USGS	12436500	00060	287897	2014	8	112300
USGS	12436500	00060	287897	2014	9	63840
USGS	12436500	00060	287897	2014	10	65380
USGS	12436500	00060	287897	2014	11	89120
USGS	12436500	00060	287897	2014	12	105000
USGS	12436500	00060	287897	2015	1	128500
USGS	12436500	00060	287897	2015	2	140100
USGS	12436500	00060	287897	2015	3	128400
USGS	12436500	00060	287897	2015	4	100300
USGS	12436500	00060	287897	2015	5	87700
USGS	12436500	00060	287897	2015	6	67580
USGS	12436500	00060	287897	2015	7	81650
USGS	12436500	00060	287897	2015	8	109700
USGS	12436500	00060	287897	2015	9	71910
USGS	12436500	00060	287897	2015	10	67200
USGS	12436500	00060	287897	2015	11	82100
USGS	12436500	00060	287897	2015	12	84990
USGS	12436500	00060	287897	2016	1	93310
USGS	12436500	00060	287897	2016	2	95240
USGS	12436500	00060	287897	2016	3	106700
USGS	12436500	00060	287897	2016	4	130900
USGS	12436500	00060	287897	2016	5	111400
USGS	12436500	00060	287897	2016	6	118800
USGS	12436500	00060	287897	2016	7	107800
USGS	12436500	00060	287897	2016	8	95070
USGS	12436500	00060	287897	2016	9	66020
USGS	12436500	00060	287897	2016	10	72270
USGS	12436500	00060	287897	2016	11	97140
USGS	12436500	00060	287897	2016	12	116700
USGS	12436500	00060	287897	2017	1	125600
USGS	12436500	00060	287897	2017	2	115300
USGS	12436500	00060	287897	2017	3	149300
USGS	12436500	00060	287897	2017	4	191800
USGS	12436500	00060	287897	2017	5	198300
USGS	12436500	00060	287897	2017	6	182100
USGS	12436500	00060	287897	2017	7	116500
USGS	12436500	00060	287897	2017	8	90530
USGS	12436500	00060	287897	2017	9	74360
USGS	12436500	00060	287897	2017	10	55970
USGS	12436500	00060	287897	2017	11	70090
USGS	12436500	00060	287897	2017	12	93590
USGS	12436500	00060	287897	2018	1	119600
USGS	12436500	00060	287897	2018	2	146500
USGS	12436500	00060	287897	2018	3	110100
USGS	12436500	00060	287897	2018	4	133700
USGS	12436500	00060	287897	2018	5	225600
USGS	12436500	00060	287897	2018	6	163600
USGS	12436500	00060	287897	2018	7	119000
USGS	12436500	00060	287897	2018	8	99160
USGS	12436500	00060	287897	2018	9	63850
USGS	12436500	00060	287897	2018	10	61840
USGS	12436500	00060	287897	2018	11	88980
USGS	12436500	00060	287897	2018	12	84910
USGS	12436500	00060	287897	2019	1	92900
USGS	12436500	00060	287897	2019	2	89860
USGS	12436500	00060	287897	2019	3	72970
USGS	12436500	00060	287897	2019	4	70790
USGS	12436500	00060	287897	2019	5	122100
USGS	12436500	00060	287897	2019	6	107900
USGS	12436500	00060	287897	2019	7	91080
USGS	12436500	00060	287897	2019	8	94250
USGS	12436500	00060	287897	2019	9	53190
USGS	12436500	00060	287897	2019	10	53770
USGS	12436500	00060	287897	2019	11	90930
USGS	12436500	00060	287897	2019	12	84120
USGS	12436500	00060	287897	2020	1	99520
USGS	12436500	00060	287897	2020	2	114400
USGS	12436500	00060	287897	2020	3	78870
USGS	12436500	00060	287897	2020	4	76340
USGS	12436500	00060	287897	2020	5	152700
USGS	12436500	00060	287897	2020	6	180400
USGS	12436500	00060	287897	2020	7	147600
